newdevelopment_commercialname,ad_id,ad_haslift,distance,property_area,ad_latitude,adstats_savedasfavorite,adstats_visits,ad_flatlocation,ad_propertytype,ad_urlactive,property_builtdate,estate_cadastralroot,address_certainty,ad_builttype,ad_hasboxroom,ad_typology,ad_state,ad_postalcode,ad_area,property_cadastralreference,ad_modificationdate,ad_layerlocation,ad_streetnumber,ad_hasswimmingpool,newdevelopment_averageprice,censustract_id,ad_price,adstats_contactsbyemail,ad_town,ad_floornumber,censustract_town_id,newdevelopment_fromprice,property_use,id,cadastral_certainty,ad_subtypology,layerlocation_population,ad_roomnumber,ad_longitude,ad_addressvisible,ad_province,ad_streettype,adstats_sendtofriend,layerlocation_area,ad_unitprice,ad_hasparkingspace,ad_activationdate,adstats_daysonmarket,ad_streetname,ad_deactivationdate,ad_urlinactive,ad_operation,ad_bathnumber
,1616479,False,341,,40.469344,0,,1,1,https://www.idealista.com/1616479,2006,0101336VK8800S,80,3,False,1,4,28818,100,,19/12/2023,0-EU-ES-28-06-009-136,3,False,,2813601001,150000,,Santorcaz,1,28136,,,1561149,100,,845,3,-3.2345812,1,Madrid,Calle,0,0.27661433141625,1500,True,02/05/2007,6074,San Andrés,19/12/2023,https://www.idealista.com/data/app/cid/TDNuY1ZwM1FFZkp1aGJkZDVXYTJyQT09,1,2
,103019981,,56,,40.4723123,38,1368,,1,https://www.idealista.com/103019981,,,0,3,,2,3,28818,153,,03/01/2024,0-EU-ES-28-06-009-136,,,,2813601001,198000,7,Santorcaz,,28136,,,37039985,0,4,845,4,-3.2348418,3,Madrid,,0,0.27661433141625,1294.12,,30/10/2023,94,,,https://www.idealista.com/data/app/cid/VHBPK0pWeGpaRUs1M1pkVGdJNDZlQT09,1,3
,103133012,,206,120,40.4740241,7,164,,1,https://www.idealista.com/103133012,1997,0305407VK8800N,100,3,,2,3,28818,120,0305407VK8800N0001SF,01/02/2024,0-EU-ES-28-06-009-136,31,,,2813601001,125000,0,Santorcaz,,28136,,V,37143483,75,3,845,3,-3.2326648,1,Madrid,Calle,0,0.27661433141625,1041.67,True,10/11/2023,84,de Televisión Española,,https://www.idealista.com/data/app/cid/YWZjQUJJTW9LejlsbzdHeFRGdFJUdz09,1,1
,29331085,,294,173,40.4705299,109,3663,,1,https://www.idealista.com/29331085,2006,0101329VK8800S,100,3,False,2,3,28818,175,0101329VK8800S0001PX,31/01/2024,0-EU-ES-28-06-009-136,8,False,,2813601001,190000,31,Santorcaz,,28136,,V,6692777,100,3,845,3,-3.23581,1,Madrid,Calle,1,0.27661433141625,1085.71,True,29/12/2014,1771,de San Andrés,05/11/2019,https://www.idealista.com/data/app/cid/WFQva0ptZzBuZ3lKUlUreHd3R2hNUT09,1,3
,102092602,,352,,40.4704906,48,823,,1,https://www.idealista.com/102092602,,,0,3,True,2,3,28818,114,,29/01/2024,0-EU-ES-28-06-009-136,,False,,2813601001,180000,0,Santorcaz,,28136,,,36189748,0,3,845,3,-3.2325532,3,Madrid,,0,0.27661433141625,1578.95,False,19/07/2023,3,,22/07/2023,https://www.idealista.com/data/app/cid/K05JV25lbHZjOHJKZXJBb0s3bGxKQT09,1,2
,102144059,,361,114,40.4694036,94,2110,,1,https://www.idealista.com/102144059,1987,,100,3,,2,4,28818,114,,05/01/2024,0-EU-ES-28-06-009-136,,,,2813601001,187300,9,Santorcaz,,28136,,V,36236844,75,3,845,3,-3.2361817,3,Madrid,,0,0.27661433141625,1642.98,,25/07/2023,163,,05/01/2024,https://www.idealista.com/data/app/cid/dmRxTlRRZVhQTjY5dkYvZWJqY0lZUT09,1,2
,102093676,,386,238,40.4708063,3,151,,1,https://www.idealista.com/102093676,1976,,100,3,,2,4,28818,238,,01/08/2023,0-EU-ES-28-06-009-136,,,,2813601001,314520,0,Santorcaz,,28136,,V,36190777,75,4,845,3,-3.2387389,2,Madrid,Desconocida,0,0.27661433141625,1321.51,True,19/07/2023,12,San Roque,01/08/2023,https://www.idealista.com/data/app/cid/WWZhdkpnQThneDhOaWpVSHhLcnFKZz09,1,2
,102879870,,386,238,40.4696694,11,859,,1,https://www.idealista.com/102879870,1976,,100,3,,2,3,28818,238,,01/02/2024,0-EU-ES-28-06-009-136,,,,2813601001,258000,1,Santorcaz,,28136,,V,36911773,75,4,845,3,-3.2352986,2,Madrid,Desconocida,0,0.27661433141625,1084.03,,17/10/2023,41,san Roque,28/11/2023,https://www.idealista.com/data/app/cid/VnBqbm1JaG41L1Mxd3NGOWZwb1BVZz09,1,2
,102226756,,452,247,40.4767362,80,1814,,1,https://www.idealista.com/102226756,2002,,100,3,,2,4,28818,279,,01/12/2023,0-EU-ES-28-06-009-136,,,,2813601001,289000,4,Santorcaz,,28136,,V,36314314,75,4,845,5,-3.2322615,3,Madrid,,0,0.27661433141625,1035.84,True,04/08/2023,119,,01/12/2023,https://www.idealista.com/data/app/cid/NnVSMTVNV245RW9nbDRBQmlvR0R6UT09,1,3
