ad_activationdate,ad_typology,newdevelopment_averageprice,address_certainty,ad_latitude,ad_subtypology,ad_roomnumber,property_cadastralreference,censustract_id,ad_addressvisible,id,cadastral_certainty,ad_operation,ad_price,ad_builttype,ad_postalcode,ad_streettype,ad_floornumber,ad_hasparkingspace,estate_cadastralroot,ad_town,ad_hasboxroom,ad_longitude,newdevelopment_commercialname,adstats_contactsbyemail,adstats_savedasfavorite,ad_province,ad_state,ad_flatlocation,adstats_sendtofriend,layerlocation_area,distance,ad_urlactive,newdevelopment_fromprice,ad_id,adstats_daysonmarket,adstats_visits,ad_area,censustract_town_id,layerlocation_population,ad_deactivationdate,property_builtdate,ad_propertytype,ad_bathnumber,ad_haslift,property_use,ad_streetname,property_area,ad_modificationdate,ad_hasswimmingpool,ad_urlinactive,ad_unitprice,ad_streetnumber,ad_layerlocation
16/02/2023,1,,100,40.8662843,,4,,2803001001,2,34776544,100,1,220000,3,28751,Desconocida,1,,,La Cabrera,,-3.6125443,,7,149,Madrid,3,1,0,0.22007717424125,22658,https://www.idealista.com/100515781,,100515781,0,4268,152,28030,2548,16/02/2023,2008,1,3,False,,Zarza,,09/01/2024,,https://www.idealista.com/data/app/cid/cnlscEs4aGQ0aEJZWHRZYkQyRjJhZz09,1447.37,,0-EU-ES-28-01-017-030
11/01/2018,1,,100,40.8633024,,4,,2803001001,3,21231489,100,1,350000,3,28751,,1,True,,La Cabrera,True,-3.6138064,,9,144,Madrid,3,1,4,0.22007717424125,22789,https://www.idealista.com/39271752,,39271752,1776,6107,222,28030,2548,23/11/2022,1930,1,4,False,V,,103,28/01/2024,False,https://www.idealista.com/data/app/cid/QU1lTHB2OXhuQVBiZWkwcGZTUWFwUT09,1576.58,,0-EU-ES-28-01-017-030
18/01/2024,1,,,40.8648292,,2,,2803001001,2,103722064,,1,145000,3,28751,Desconocida,1,,,La Cabrera,,-3.6144052,,4,15,Madrid,3,1,0,0.22007717424125,22998,https://www.idealista.com/103722064,,103722064,1,409,121,28030,2548,19/01/2024,,1,2,False,,matas,,26/01/2024,,https://www.idealista.com/data/app/cid/M1FieThqcEh6RjMyOU1ZTVlmR2x2dz09,1198.35,,0-EU-ES-28-01-017-030
20/11/2022,1,,100,41.2752219,,2,0096601VL6609N0006HG,4017001001,1,33972257,75,1,95500,3,40500,Calle,3,True,0096601VL6609N,Riaza,False,-3.4791778,,11,22,Segovia,4,1,1,2.193113308235,24388,https://www.idealista.com/99607932,,99607932,404,1432,113,40170,3582,30/12/2023,2000,1,1,True,V,Val Bajo,59,30/12/2023,False,https://www.idealista.com/data/app/cid/eHp6cDhaNUI2bTFlcDdCbDNDS3I0UT09,845.13,47,0-EU-ES-40-05-001-170
01/06/2010,1,,56,41.2746121,,3,0395105VL6609N0071QD,4017001001,1,1737852,100,1,95000,3,40500,Calle,3,False,0395105VL6609N,Riaza,True,-3.4748115,,38,150,Segovia,3,1,1,2.193113308235,24388,https://www.idealista.com/1799384,,1799384,3414,10427,100,40170,3582,06/10/2019,2003,1,2,True,V,Santiago Apostol,73,31/01/2024,True,https://www.idealista.com/data/app/cid/a2MrcTVmUkJGM0FFTTdMWmRaU0dGUT09,950,26,0-EU-ES-40-05-001-170
13/09/2023,1,,,41.2748393,,3,,4017001001,2,102533425,,1,159000,3,40500,Desconocida,1,True,,Riaza,True,-3.4762243,,5,55,Segovia,3,1,1,2.193113308235,24389,https://www.idealista.com/102533425,,102533425,142,1585,105,40170,3582,,,1,2,True,,SANTIAGO APOSTOL,,16/01/2024,True,https://www.idealista.com/data/app/cid/UForUTNSc2dsMEFPenQxSFI3S25RUT09,1514.29,,0-EU-ES-40-05-001-170
13/04/2016,1,,95,41.27667,,3,9299617VL5699N0065FA,4017001001,1,20969957,70,1,159000,3,40500,Calle,bj,True,9299617VL5699N,Riaza,False,-3.48865,,24,82,Segovia,3,2,0,2.193113308235,24420,https://www.idealista.com/33023568,,33023568,2850,4999,107,40170,3582,,2006,1,2,True,V,emilia de pablo gonzalez,99,22/01/2024,True,https://www.idealista.com/data/app/cid/c1JYMGZ5bTJlalk0U0VEMlZRNkltdz09,1485.98,3,0-EU-ES-40-05-001-170
22/02/2023,1,,88,40.8443019,,2,,1929301001,3,34839515,88,1,67500,3,19187,,bj,True,,Uceda,False,-3.4639322,,1,1,Guadalajara,3,1,0,0.46343460566429,24454,https://www.idealista.com/100586663,,100586663,344,35,100,19293,2655,,1996,1,2,False,,,,29/01/2024,False,https://www.idealista.com/data/app/cid/bklkV20raTZCeGlpVjhVU3d2SExydz09,675,,0-EU-ES-19-03-011-293
04/07/2022,1,,83,40.8448727,,2,,1929301001,1,32643806,83,1,69000,3,19187,Camino,2,True,0918627VL6201N,Uceda,True,-3.4651994,,35,196,Guadalajara,4,2,0,0.46343460566429,24462,https://www.idealista.com/98166587,,98166587,564,2662,100,19293,2655,20/01/2024,1996,1,2,True,,los Rubiales,,20/01/2024,,https://www.idealista.com/data/app/cid/dE9rU0Rld3YvdWN5OGNQK1F3S0FOQT09,690,25,0-EU-ES-19-03-011-293
10/05/2019,1,,95,41.2772005,,3,,4017001001,1,21900153,100,1,160000,3,40500,Calle,bj,True,9299617VL5699N,Riaza,True,-3.48793,,16,57,Segovia,3,1,0,2.193113308235,24487,https://www.idealista.com/85382389,,85382389,1728,3069,110,40170,3582,,2006,1,2,True,,Emilia de Pablo Gonzalez,,01/01/2024,True,https://www.idealista.com/data/app/cid/WGtaUTZPQVN5Zll4YXkrVDFCSjBRQT09,1454.55,3,0-EU-ES-40-05-001-170
01/08/2023,1,,100,41.2780425,,3,,4017001001,3,36282743,100,1,156000,3,40500,,,False,,Riaza,False,-3.478965,,0,6,Segovia,4,,0,2.193113308235,24571,https://www.idealista.com/102193127,,102193127,15,221,105,40170,3582,17/08/2023,1998,1,1,False,,,,17/08/2023,False,https://www.idealista.com/data/app/cid/ZFRZZmVCeUxScmgzb2JiWTBoWGliUT09,1485.71,,0-EU-ES-40-05-001-170
21/10/2023,1,,100,41.2753559,,3,,4017001001,3,36956243,100,1,156000,3,40500,,,False,,Riaza,False,-3.4801775,,0,3,Segovia,4,,0,2.193113308235,24571,https://www.idealista.com/102928808,,102928808,19,213,105,40170,3582,10/11/2023,1998,1,1,False,,,,10/11/2023,False,https://www.idealista.com/data/app/cid/Vm8xNnAwR29Kb1B2NnFXZDFtQnorZz09,1485.71,,0-EU-ES-40-05-001-170
11/11/2023,1,,100,41.2782823,,3,,4017001001,3,37151698,100,1,149000,3,40500,,,False,,Riaza,False,-3.4810384,,0,7,Segovia,3,,0,2.193113308235,24571,https://www.idealista.com/103142054,,103142054,83,563,105,40170,3582,,1998,1,1,False,,,,20/12/2023,False,https://www.idealista.com/data/app/cid/aXpPREM5aklPSjJDeWE2MGZtMjBYQT09,1419.05,,0-EU-ES-40-05-001-170
18/02/2021,1,,100,41.277002,,3,,4017001001,1,27631397,100,1,149900,3,40500,Calle,2,False,0098105VL6609N,Riaza,False,-3.4789312,,5,23,Segovia,3,1,2,2.193113308235,24586,https://www.idealista.com/92912553,,92912553,884,1685,120,40170,3582,23/07/2023,1993,1,1,False,,Val Alto,,04/01/2024,False,https://www.idealista.com/data/app/cid/am80eDZUT2N4d0dKVjVKeU5ZbFRQdz09,1249.17,7,0-EU-ES-40-05-001-170
21/10/2020,1,,0,41.2759222,,2,,4017001001,2,26255022,0,1,131900,3,40500,Desconocida,bj,True,,Riaza,,-3.4754218,,1,19,Segovia,3,1,0,2.193113308235,24590,https://www.idealista.com/91468983,,91468983,1199,2571,100,40170,3582,,,1,2,False,,Val Bajo,,21/10/2020,,https://www.idealista.com/data/app/cid/R1pmclVoM0UyUnJNSmNFbUhsRHlndz09,1319,,0-EU-ES-40-05-001-170
