ad_activationdate,ad_typology,newdevelopment_averageprice,address_certainty,ad_latitude,ad_subtypology,ad_roomnumber,property_cadastralreference,censustract_id,ad_addressvisible,id,cadastral_certainty,ad_operation,ad_price,ad_builttype,ad_postalcode,ad_streettype,ad_floornumber,ad_hasparkingspace,estate_cadastralroot,ad_town,ad_hasboxroom,ad_longitude,newdevelopment_commercialname,adstats_contactsbyemail,adstats_savedasfavorite,ad_province,ad_state,ad_flatlocation,adstats_sendtofriend,layerlocation_area,distance,ad_urlactive,newdevelopment_fromprice,ad_id,adstats_daysonmarket,adstats_visits,ad_area,censustract_town_id,layerlocation_population,ad_deactivationdate,property_builtdate,ad_propertytype,ad_bathnumber,ad_haslift,property_use,ad_streetname,property_area,ad_modificationdate,ad_hasswimmingpool,ad_urlinactive,ad_unitprice,ad_streetnumber,ad_layerlocation
28/12/2022,2,,0,40.9160867,3,3,,2890101001,1,34341618,0,1,237500,3,28753,Calle,,True,,Lozoyuela-Navas-Sieteiglesias,False,-3.5926366,,15,82,Madrid,4,,3,0.50847189134998,2399,https://www.idealista.com/100015788,,100015788,263,2740,163,28901,1188,18/09/2023,,1,3,,,Real,,18/09/2023,False,https://www.idealista.com/data/app/cid/MEJWVi90SFdnaXRMa21UVXMzdHNSZz09,1457.06,50,0-EU-ES-28-01-006-901
28/11/2017,2,,100,40.9160868,3,3,0298801VL5209N0001DQ,2890101001,1,14799174,100,1,218000,3,28753,Calle,,True,0298801VL5209N,Lozoyuela-Navas-Sieteiglesias,True,-3.5923478,,20,93,Madrid,4,,6,0.50847189134998,2420,https://www.idealista.com/38920816,,38920816,2249,2334,166,28901,1188,25/01/2024,0,1,3,,M,Real,0,25/01/2024,False,https://www.idealista.com/data/app/cid/VXVlUGlMalM3NGZQY004V2ZTcDV1Zz09,1313.25,44,0-EU-ES-28-01-006-901
31/10/2014,2,,100,40.9160868,3,3,0298801VL5209N0001DQ,2890101001,1,6381083,100,1,220000,3,28753,Calle,,True,0298801VL5209N,Lozoyuela-Navas-Sieteiglesias,True,-3.5923478,,,0,Madrid,4,,0,0.50847189134998,2420,https://www.idealista.com/29002432,,29002432,3323,,160,28901,1188,06/12/2023,0,1,3,,M,del Real,0,06/12/2023,False,https://www.idealista.com/data/app/cid/MFplcm0zc2hkSmp1L0hCTHVwbE5udz09,1375,44,0-EU-ES-28-01-006-901
27/11/2023,2,,89,40.9191156,4,3,,2890101001,3,37299486,75,1,259000,3,28752,,,True,,Lozoyuela-Navas-Sieteiglesias,True,-3.6440038,,,0,Madrid,4,,0,0.50847189134998,2487,https://www.idealista.com/103303761,,103303761,23,,140,28901,1188,21/12/2023,1978,1,1,,I,,38,21/12/2023,,https://www.idealista.com/data/app/cid/YkRKMjMxQkhqTU1lTlYvckVPTWlJdz09,1850,,0-EU-ES-28-01-006-901
19/06/2023,2,,,40.9209021,4,4,,2890101001,3,101789882,,1,280000,3,28752,,,True,,Lozoyuela-Navas-Sieteiglesias,True,-3.6473332,,11,246,Madrid,4,,1,0.50847189134998,2525,https://www.idealista.com/101789882,,101789882,180,4497,229,28901,1188,17/12/2023,,1,4,,,,,17/12/2023,,https://www.idealista.com/data/app/cid/UEJaNVlsS2EyT1pmK21mN3NIczk5UT09,1222.71,,0-EU-ES-28-01-006-901
19/03/2023,2,,90,40.9154277,3,3,0397701VL5209N0016ID,2890101001,1,35076140,75,1,260000,3,28753,Desconocida,,True,0397701VL5209N,Lozoyuela-Navas-Sieteiglesias,True,-3.5912398,,25,303,Madrid,3,,5,0.50847189134998,2537,https://www.idealista.com/100852409,,100852409,0,5928,163,28901,1188,19/03/2023,2006,1,3,,V,C/Real,207,16/01/2024,False,https://www.idealista.com/data/app/cid/V2FRWUhRT0dzSHJSTVdCWnlnbjI5Zz09,1595.09,64,0-EU-ES-28-01-006-901
11/06/2023,2,,64,40.921334,4,3,,2890101001,3,35834206,75,1,259000,3,28752,,,True,,Lozoyuela-Navas-Sieteiglesias,True,-3.6456474,,,0,Madrid,4,,0,0.50847189134998,2545,https://www.idealista.com/101702389,,101702389,89,,158,28901,1188,08/09/2023,1978,1,1,,I,,38,08/09/2023,,https://www.idealista.com/data/app/cid/Y0VPVzVjME9YTXAraGZkRnhXRXRtUT09,1639.24,,0-EU-ES-28-01-006-901
03/06/2023,2,,64,40.9188058,4,3,,2890101001,3,35768865,75,1,259000,3,28752,,,True,,Lozoyuela-Navas-Sieteiglesias,True,-3.6467716,,12,148,Madrid,3,,4,0.50847189134998,2548,https://www.idealista.com/101630944,,101630944,243,3068,140,28901,1188,,1978,1,1,,I,,38,23/01/2024,False,https://www.idealista.com/data/app/cid/enR1UnY5OEZ3R3hXYmw1OWJ4Q1ZLdz09,1850,,0-EU-ES-28-01-006-901
25/09/2023,2,,94,40.9164917,3,3,,2890101001,3,36616886,75,1,232500,3,28753,,,True,,Lozoyuela-Navas-Sieteiglesias,True,-3.5918556,,14,151,Madrid,3,,3,0.50847189134998,2616,https://www.idealista.com/102558059,,102558059,129,3756,207,28901,1188,,2006,1,3,,V,,207,12/12/2023,,https://www.idealista.com/data/app/cid/ajl6Y2pJdEttM0Y0ajU5NTMxeW5CZz09,1123.19,,0-EU-ES-28-01-006-901
18/10/2021,2,,0,40.9084567,4,3,,2890101001,2,30225012,0,1,235000,3,28753,Desconocida,,True,,Lozoyuela-Navas-Sieteiglesias,True,-3.5946355,,30,373,Madrid,3,,2,0.50847189134998,2841,https://www.idealista.com/95622593,,95622593,342,7994,110,28901,1188,26/09/2022,,1,1,,,mazacortas,,30/01/2024,,https://www.idealista.com/data/app/cid/MW9BQU9CYmhHNXdnbEd3WE9ybFBOUT09,2136.36,,0-EU-ES-28-01-006-901
02/03/2023,2,,94,40.913942,4,2,,2890101001,3,34907336,75,1,199000,3,28753,,,,,Lozoyuela-Navas-Sieteiglesias,,-3.5862383,,13,166,Madrid,3,,2,0.50847189134998,2942,https://www.idealista.com/100664637,,100664637,59,2960,125,28901,1188,30/04/2023,1935,1,2,,V,,171,22/11/2023,,https://www.idealista.com/data/app/cid/dVhFdzljWXVJNS95VVJmVnM1QkhNZz09,1592,,0-EU-ES-28-01-006-901
21/11/2023,2,,0,40.9010064,4,4,,2890101001,1,37241096,0,1,279000,3,28753,Desconocida,,True,,Lozoyuela-Navas-Sieteiglesias,True,-3.6045487,,3,74,Madrid,3,,0,0.50847189134998,3032,https://www.idealista.com/103241407,,103241407,72,1558,262,28901,1188,,,1,1,,,Peñotes,,21/11/2023,,https://www.idealista.com/data/app/cid/aGpnUTc4STlXNGtXR0FZQTZBL3lvZz09,1064.89,0,0-EU-ES-28-01-006-901
15/12/2022,2,,0,40.9018267,4,3,,2890101001,3,34259598,0,1,150000,3,28753,,,True,,Lozoyuela-Navas-Sieteiglesias,True,-3.6035363,,55,648,Madrid,4,,8,0.50847189134998,3048,https://www.idealista.com/99922957,,99922957,377,12750,155,28901,1188,28/12/2023,,1,1,,,,,28/12/2023,True,https://www.idealista.com/data/app/cid/MGxRb2VYMU9GU25Ea1hyM2Y2NjRkUT09,967.74,,0-EU-ES-28-01-006-901
16/02/2023,2,,95,40.902782,4,4,,2890101001,3,34771331,75,1,150000,3,28753,,,True,,Lozoyuela-Navas-Sieteiglesias,True,-3.6045374,,89,641,Madrid,4,,4,0.50847189134998,3062,https://www.idealista.com/100509206,,100509206,320,11795,155,28901,1188,03/01/2024,1975,1,1,,V,,218,03/01/2024,True,https://www.idealista.com/data/app/cid/cXl0YjVPSHhSSW9veENCcTlIcmFDUT09,967.74,,0-EU-ES-28-01-006-901
14/03/2023,2,,0,40.9131585,4,2,,2890101001,1,35033319,0,1,199000,3,28753,Desconocida,,,,Lozoyuela-Navas-Sieteiglesias,True,-3.5847183,,42,576,Madrid,3,,9,0.50847189134998,3139,https://www.idealista.com/100803724,,100803724,324,10155,125,28901,1188,,,1,2,,,N/D,,30/01/2024,,https://www.idealista.com/data/app/cid/c3pSeGhub1JvbDhOSmM2MFVSYjc4Zz09,1592,26,0-EU-ES-28-01-006-901
11/08/2023,2,,0,40.9142758,4,7,,2890101001,1,36366202,0,1,419000,3,28753,Desconocida,,True,,Lozoyuela-Navas-Sieteiglesias,True,-3.5825158,,1,56,Madrid,3,,0,0.50847189134998,3250,https://www.idealista.com/102285478,,102285478,174,2044,222,28901,1188,,,1,3,,,Centro,,29/11/2023,True,https://www.idealista.com/data/app/cid/NytEbDJKOThLMkFkRXhtcU53Z05RQT09,1887.39,0,0-EU-ES-28-01-006-901
